Problem,Specialist
রাগ কি ভাবে কন্ট্রোল করা যায় পরামর্শ চাই?,Psychiatrist
"আমি আগের মত জোরে হাঁটতে পারি না, পায়ের গোরালি ব্যথা করে।",Orthopedic
আমার বাচ্চার ৬ মাস বয়স কিন্তু ও ঠিকমত বুকের দুধ খেতে চায় না। শুধু কান্না করে,Gynecologist
আমি ফুটবল খেলতে গিয়ে পায়ে অনেক ব্যথা পাই এখন আমি ভাড়ি কিছু বহনই করতে পারি না,Orthopedic
আমার পেট ব্যথা করে,Medicine
আমার মেয়ে ছোটো কোনো লিখা পড়তে গেলে ওর মাথা ব্যথা করে,Medicine
"সবসময়ই অস্থিরতার মাঝে থাকি. আমার সহপাঠীরা সহজেই যেমন সব কিছু আয়ত্তে আনতে পারে. আমি কেনো জানি পারি না, সব ক্ষেত্রেই টেনশন কাজ করে…",Psychiatrist
আমার নাকের মাংস বেড়েছে,ENT
আমার মা কোনো কিছু চাবাতে গেলে দাঁতে অনেক ব্যথা পায় আর শক্ত কিছু চাবাতে গেলে দাঁত ভেঙ্গে যায়,Dentist
ডিপ্রেশন কাটানোর উপায় কি??নিজের জীবনে কোন ডিপ্রেশনের সময় কিভাবে সবকিছু সামাল দিয়েছেন সাহায্য করুন দয়া করে,Psychiatrist
এই গ্রুপে কি কোন বিশেষজ্ঞ আছেন বা যে মানসিক সমস্যা সম্পর্কে ভালো ধারণা রাখেন।বিভিন্ন সমস্যায় ভুগছি বুঝতেও পারছি না এগুলা মানসিক সমস্যা কিনা বা কি করা উচিত।,Psychiatrist
আমার মেয়ের স্তন অনেক ফুলে ফেপে আছে আর সাথে শক্ত দলার মত হয়ে আছে ব্যথাও করে,Gynecologist
আমার মাড়িতে গোটার মত বের হয়েছে চাপ দিলে পানির মত বের হয় আর রক্ত বের হয়,Dentist
আমার প্রচন্ড গলা ব্যথা আর গলা ভেঙ্গে গেছে। আমার কণ্ঠ অনেক কর্কশ হয়ে গিয়েছে।,Medicine
আমার মেয়ে পানি খুব কম খায় আর মুখে খুব অরুচি ওর,Medicine
আমার মেয়ের বুকে অনেক ব্যথা করে আর স্তন থেকে সাদা তরলের মত বের হয়,Surgery
আমার মানসিক সমস্যা আমাকে আমার মানসিক সমস্যা পরিমাপ করার অবস্থায় রাখে নি।,Psychiatrist
আমার মায়ের চোখের মনির পাশে তৈলাক্ত হয়ে থাকে আর লালচে রেখার মত উঠে আর চোখ অনেক চুল্কায়,Ophthalmologist
তিন বছর থেকে প্রবাসী। 'মা' কে মিস করলে শ্বাস বন্ধ হয়ে যায়।কি করা উচিত এই সময়ে?,Psychiatrist
আমার শরীর খুব ব্যথা করে আর ব্যথাটা একেক সময় একেক জায়গায় করে,Orthopedic
"আমি অনেক দিন ধরে একটা সমস্যায় ভূগছি,",Psychiatrist
আমার মাঝে মাঝেই বুক জ্বালা পুড়া করে বমি ভাব হয়,Cardiologist
মানসিক অবস্থা ভয়াবহ। আমার কি করা উচিত? বিয়ে করে নেওয়া নাকি পরালেখা চালিয়ে জাওয়া?? অনেক গুলা খারাপ comment এর মাঝে ২/১ টা ভালো comment থাকবে আশা করি যে টা আমাকে সাম্নে এগিয়ে নিতে সাহায্য করবে।,Psychiatrist
